country,year,population,electricity_generation,oil_electricity,per_capita_electricity,solar_elec_per_capita,fossil_elec_per_capita,fossil_electricity,oil_elec_per_capita,electricity_demand_per_capita,fossil_share_elec,renewables_share_elec,net_elec_imports_share_demand,renewables_electricity,renewables_elec_per_capita,net_elec_imports,low_carbon_elec_per_capita,low_carbon_electricity,greenhouse_gas_emissions,electricity_demand,solar_electricity,low_carbon_share_elec,oil_share_elec,solar_share_elec,carbon_intensity_elec
Djibouti,2002,-0.24877718502949706,-0.21830307470712634,-0.31114312333470245,-0.6877684535195343,-0.30817339566058977,-0.6595138931773732,-0.20269246134079896,-0.3629580826245339,-0.7014751638429837,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.1884437631844962,-0.21813700685520607,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.6893321211043448
Djibouti,2003,-0.24864734361365973,-0.21830307470712634,-0.31114312333470245,-0.6887982087779708,-0.30817339566058977,-0.6611411431918676,-0.20269246134079896,-0.36552654798779854,-0.7025122995950144,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.1884437631844962,-0.21813700685520607,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.6893321211043448
Djibouti,2004,-0.24855737475859135,-0.21826137948278126,-0.3099170747845072,-0.6848499282992343,-0.30817339566058977,-0.6549019524583273,-0.20263352169585988,-0.35567855588384445,-0.6985357208788643,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.1884092965652968,-0.21809535662051216,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.63427176919069
Djibouti,2005,-0.2484635344161934,-0.21809459858540103,-0.30501288058372583,-0.6673497802576464,-0.30817339566058977,-0.6272476958560711,-0.20239776311610358,-0.31202884035331674,-0.6809101452374086,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18820249685010038,-0.21792875568173659,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2006,-0.24834254855778176,-0.21807375097322848,-0.3043998563086282,-0.666411466052004,-0.30817339566058977,-0.6257649437242199,-0.20236829329363404,-0.30968845168590575,-0.6799651059173011,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18820249685010038,-0.21790793056438965,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.669792883577931
Djibouti,2007,-0.24820539266199945,-0.21805290336105598,-0.30378683203353046,-0.6656829730172956,-0.30817339566058977,-0.624613757273288,-0.20233882347116453,-0.30787140912972744,-0.6792313916048844,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18816803023090098,-0.2178871054470427,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7145687887092396
Djibouti,2008,-0.2480724014341406,-0.21801120813671088,-0.3025607834833352,-0.6627913868623417,-0.30817339566058977,-0.6200443864698755,-0.20227988382622542,-0.3006590751085634,-0.6763190807846097,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18813356361170158,-0.2178454552123488,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.6774567547961855
Djibouti,2009,-0.2479354860967943,-0.21799036052453838,-0.3019477592082375,-0.6621626821964504,-0.30817339566058977,-0.6190508885796703,-0.2022504140037559,-0.2990909295275282,-0.6756858700472792,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18809909699250216,-0.21782463009500186,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.718174603776627
Djibouti,2010,-0.24779942023142518,-0.21792781768802078,-0.3001086863829445,-0.6574221655424685,-0.30817339566058977,-0.6115597825807415,-0.20216200453634728,-0.28726690364373025,-0.6709113770163759,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18803016375410334,-0.217762154742961,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7212110796228478
Djibouti,2011,-0.2476670153647541,-0.21790697007584825,-0.2994956621078469,-0.656871622108426,-0.30817339566058977,-0.6106897974035007,-0.2021325347138777,-0.2858937115869517,-0.6703568877104819,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18799569713490394,-0.21774132962561407,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2012,-0.2475355201096692,-0.21790697007584825,-0.2994956621078469,-0.6583191225914531,-0.30817339566058977,-0.6129771808984514,-0.2021325347138777,-0.2895041372910248,-0.671814762763539,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18799569713490394,-0.21774132962561407,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2013,-0.24740434058753155,-0.2178235796271581,-0.2970435650074562,-0.6519023131107312,-0.30817339566058977,-0.6028371469098263,-0.20201465542399955,-0.273499020775354,-0.6653519625283353,1.0164065072046917,-0.9357882452155007,-0.021621147758988633,-0.21937375653325417,-0.28052105020964396,-0.003882308439886059,-0.33079437829634384,-0.23594950309138124,-0.18792676389650512,-0.21765802915622626,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.6940281602122637
Djibouti,2014,-0.24727406315952896,-0.21851155082885165,-0.31727336608567913,-0.7166685689956676,-0.30817339566058977,-0.7051827187960221,-0.20298715956549437,-0.43504214821842424,-0.6649016071548025,1.0164065072046917,-0.9357882452155007,1.7380149962056974,-0.21937375653325417,-0.28052105020964396,0.035679197737166005,-0.33079437829634384,-0.23594950309138124,-0.18865056289969265,-0.21763720403887932,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.8912254619435025
Djibouti,2015,-0.2471449509364508,-0.2183447699314714,-0.3123691718848978,-0.7019135496551807,-0.30817339566058977,-0.6818663965544391,-0.20275140098573802,-0.3982394654451622,-0.6568582640049345,1.0164065072046917,-0.9357882452155007,1.4190292818597123,-0.21937375653325417,-0.28052105020964396,0.032188476603896704,-0.33079437829634384,-0.23594950309138124,-0.18847822980369563,-0.2175330784521446,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2016,-0.2470171317149662,-0.21853239844102418,-0.3178863903607768,-0.7191632782160877,-0.30817339566058977,-0.7091249328141874,-0.20301662938796386,-0.4412645725970037,-0.6490680905071374,1.0164065072046917,-0.9357882452155007,1.8760113860498346,-0.21937375653325417,-0.28052105020964396,0.048478508559153435,-0.33079437829634384,-0.23594950309138124,-0.18868502951889204,-0.21742895286540984,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2017,-0.24688953801701535,-0.21859494127754178,-0.3197254631860698,-0.72490661106316,-0.30817339566058977,-0.718200718911977,-0.20310503885537248,-0.45558987112454086,-0.6452029064378986,1.0164065072046917,-0.9357882452155007,2.015852282094859,-0.21937375653325417,-0.28052105020964396,0.05545995082569203,-0.33079437829634384,-0.23594950309138124,-0.18875396275729087,-0.21736647751336902,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2018,-0.2467620270110269,-0.2186157888897143,-0.3203384874611675,-0.726876577644517,-0.30817339566058977,-0.7213137189397053,-0.20313450867784205,-0.4605034570368731,-0.6450752707189678,1.0164065072046917,-0.9357882452155007,2.0592323353379416,-0.21937375653325417,-0.28052105020964396,0.057787098247871566,-0.33079437829634384,-0.23594950309138124,-0.18878842937649026,-0.21734565239602205,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.4874387802651872
Djibouti,2019,-0.24663577141937637,-0.21853239844102418,-0.3178863903607768,-0.7199513407333216,-0.30817339566058977,-0.710370252740534,-0.20301662938796386,-0.44323019623720283,-0.6431563402919884,1.0164065072046917,-0.9357882452155007,1.9139717790977184,-0.21937375653325417,-0.28052105020964396,0.05545995082569203,-0.33079437829634384,-0.23594950309138124,-0.18868502951889204,-0.21730400216132817,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.7566312473396698
Djibouti,2020,-0.24651426685683708,-0.21844900799233408,-0.31543429326038613,-0.7132262496949432,-0.30817339566058977,-0.6997430630272307,-0.20289875009808575,-0.4264561489523159,-0.6394808901582261,1.0164065072046917,-0.9357882452155007,1.785653353887865,-0.21937375653325417,-0.28052105020964396,0.05429637711460226,-0.33079437829634384,-0.23594950309138124,-0.18858162966129383,-0.21724152680928732,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.8601661903888065
Djibouti,2021,-0.24639849810950645,-0.21844900799233408,-0.31543429326038613,-0.7135413608748001,-0.30817339566058977,-0.7002410111248865,-0.20289875009808575,-0.4272421144954962,-0.6392907740798784,1.0164065072046917,-0.9357882452155007,1.7930086070099205,-0.21937375653325417,-0.28052105020964396,0.05545995082569203,-0.33079437829634384,-0.23594950309138124,-0.18858162966129383,-0.21722070169194038,-0.11338730025418871,-1.0164064616309085,1.6440363218144678,-0.32272752834912005,0.8601661903888065
Dominica,2002,-0.25419620733027737,-0.21857409366536926,-0.3209515117362651,-0.5413612732745927,-0.30817339566058977,-0.5598718107220377,-0.20316397850031157,-0.20568216605948872,-0.5540186495479591,-0.262555415227138,0.3852675213865843,-0.021621147758988633,-0.21909145780123046,-0.17287286504355437,-0.003882308439886059,-0.2288313999532231,-0.23575251757581447,-0.18878842937649026,-0.2184077333807164,-0.11338730025418871,0.26255544858852237,0.5545790054004535,-0.32272752834912005,-0.2047686902691318
Dominica,2003,-0.2541948842588793,-0.2185532460531967,-0.3203384874611675,-0.5141486436171392,-0.30817339566058977,-0.5165314395732814,-0.20313450867784205,-0.13727335294836854,-0.5266109806933563,-0.10268890524120079,0.22013940365348658,-0.021621147758988633,-0.21909145780123046,-0.17314972723486785,-0.003882308439886059,-0.22909364026478404,-0.23575251757581447,-0.18878842937649026,-0.21838690826336943,-0.11338730025418871,0.10268894012909939,0.6907579923577737,-0.32272752834912005,-0.42108125351102216
Dominica,2004,-0.2541938769204285,-0.21849070321667913,-0.31849941463587444,-0.43160658855013795,-0.30817339566058977,-0.3858391004854407,-0.20304609921043343,0.06901255468793051,-0.4434773276678349,0.2025107956410431,-0.09510518474606366,-0.021621147758988633,-0.21909145780123046,-0.17335945647005752,-0.003882308439886059,-0.22929229310256824,-0.23575251757581447,-0.18871949613809147,-0.21832443291132858,-0.11338730025418871,-0.20251075783889,0.9507360583672033,-0.32272752834912005,-0.09988913757000623
Dominica,2005,-0.2541931627625716,-0.21846985560450657,-0.3178863903607768,-0.4044072387136297,-0.30817339566058977,-0.3426765037026747,-0.20301662938796386,0.13714076721680749,-0.41608303381371875,0.27034289890743,-0.1651698126361759,-0.021621147758988633,-0.21909145780123046,-0.17350768799726518,-0.003882308439886059,-0.22943269610123584,-0.23575251757581447,-0.18868502951889204,-0.21830360779398164,-0.11338730025418871,-0.27034286045756994,1.008517435510005,-0.32272752834912005,0.08365209858687192
Dominica,2006,-0.2541925989537372,-0.21846985560450657,-0.3178863903607768,-0.4047688292667948,-0.30817339566058977,-0.3431052007403915,-0.20301662938796386,0.1364641081398974,-0.41644721596982975,0.27034289890743,-0.1651698126361759,-0.021621147758988633,-0.21909145780123046,-0.17362431313272114,-0.003882308439886059,-0.2295431619315925,-0.23575251757581447,-0.18868502951889204,-0.21830360779398164,-0.11338730025418871,-0.27034286045756994,1.008517435510005,-0.32272752834912005,0.08365209858687192
Dominica,2007,-0.25419238846510567,-0.21846985560450657,-0.31727336608567913,-0.40490352459352474,-0.30817339566058977,-0.29968388679430413,-0.20298715956549437,0.20500068205574887,-0.41658287668905264,0.5190208208250732,-0.4220323485835164,-0.021621147758988633,-0.2191855573785717,-0.2092856334386298,-0.003882308439886059,-0.2633211064870747,-0.23581817941433672,-0.18865056289969265,-0.21830360779398164,-0.11338730025418871,-0.5190207800006671,1.2203485906930085,-0.32272752834912005,0.42013965402986225
Dominica,2008,-0.25419235087785,-0.21844900799233408,-0.31666034181058145,-0.37735074180814615,-0.30817339566058977,-0.2561378609826991,-0.2029576897430248,0.27373410224851974,-0.3888326167505532,0.5572789626585567,-0.46154966180618423,-0.021621147758988633,-0.2191855573785717,-0.20929077866519405,-0.003882308439886059,-0.26332597997959045,-0.23581817941433672,-0.18865056289969265,-0.2182827826766347,-0.11338730025418871,-0.5572789214688361,1.2529379991827012,-0.32272752834912005,0.23895653209398549
Dominica,2009,-0.25419226818588764,-0.21844900799233408,-0.31666034181058145,-0.3774082244616661,-0.30817339566058977,-0.2562146067460946,-0.2029576897430248,0.2736129660781078,-0.38889051139551734,0.5572789626585567,-0.46154966180618423,-0.021621147758988633,-0.2191855573785717,-0.20930204916147757,-0.003882308439886059,-0.2633366552489106,-0.23581817941433672,-0.18865056289969265,-0.2182827826766347,-0.11338730025418871,-0.5572789214688361,1.2529379991827012,-0.32272752834912005,0.23895653209398549
Dominica,2010,-0.25419249370942143,-0.21842816038016152,-0.3160473175354838,-0.34966743735404904,-0.30817339566058977,-0.21241585953393344,-0.20292821992055526,0.3427452838945396,-0.36095089966441235,0.5900759188793044,-0.49542604810237134,-0.021621147758988633,-0.2191855573785717,-0.20927117780209217,-0.003882308439886059,-0.26330741429381627,-0.23581817941433672,-0.18861609628049325,-0.21826195755928776,-0.11338730025418871,-0.5900758773764159,1.2808754094246455,-0.32272752834912005,0.37207288744287564
Dominica,2011,-0.25419262150609057,-0.21840731276798897,-0.31666034181058145,-0.3219807180888518,-0.30817339566058977,-0.25588693831097253,-0.2029576897430248,0.27413016074318675,-0.33306574329243216,0.22059537750616856,-0.11378497555178645,-0.021621147758988633,-0.21899735822388924,-0.13798602384095712,-0.003882308439886059,-0.19578703205689496,-0.23568685573729226,-0.18865056289969265,-0.2182411324419408,-0.11338730025418871,-0.22059533953133167,0.9661410361712234,-0.32272752834912005,-0.05094211601696102
Dominica,2012,-0.25419149388842177,-0.21840731276798897,-0.3160473175354838,-0.32288165908411987,-0.30817339566058977,-0.21342554598360494,-0.20292821992055526,0.34115158615255825,-0.3339731415397412,0.41955562056688234,-0.31929349915204086,-0.021621147758988633,-0.21909145780123046,-0.17385241817706876,-0.003882308439886059,-0.22975922009979002,-0.23575251757581447,-0.18861609628049325,-0.2182411324419408,-0.11338730025418871,-0.4195555806922377,1.1356212127708976,-0.32272752834912005,0.21824631319070464
Dominica,2013,-0.2541920125925494,-0.21840731276798897,-0.31666034181058145,-0.32246770809408515,-0.30817339566058977,-0.2564514393753227,-0.2029576897430248,0.2732391474272274,-0.3335562236674253,0.22059537750616856,-0.11378497555178645,-0.021621147758988633,-0.21899735822388924,-0.13815361122047784,-0.003882308439886059,-0.1959457686702646,-0.23568685573729226,-0.18865056289969265,-0.2182411324419408,-0.11338730025418871,-0.22059533953133167,0.9661410361712234,-0.32272752834912005,-0.05094211601696102
Dominica,2014,-0.2541878855118816,-0.21840731276798897,-0.3160473175354838,-0.3257383382811607,-0.30817339566058977,-0.21703679389712724,-0.20292821992055526,0.33545156150888006,-0.33685029521587934,0.41955562056688234,-0.31929349915204086,-0.021621147758988633,-0.21909145780123046,-0.17459039067285304,-0.003882308439886059,-0.23045821816918963,-0.23575251757581447,-0.18861609628049325,-0.2182411324419408,-0.11338730025418871,-0.4195555806922377,1.1356212127708976,-0.32272752834912005,0.21824631319070464
Dominica,2015,-0.25418308186061245,-0.21840731276798897,-0.31543429326038613,-0.32948059182351885,-0.30817339566058977,-0.17895740478675742,-0.20289875009808575,0.3955563955006321,-0.34061937035304907,0.6185158636275961,-0.5248020227522953,-0.021621147758988633,-0.2191855573785717,-0.21054498889292295,-0.003882308439886059,-0.2645139517980687,-0.23581817941433672,-0.18858162966129383,-0.2182411324419408,-0.11338730025418871,-0.6185158218531437,1.3051013893705716,-0.32272752834912005,0.4874387802651872
Dominica,2016,-0.2541825481215826,-0.21838646515581647,-0.3160473175354838,-0.3028283706099529,-0.30817339566058977,-0.22228818271508924,-0.20292821992055526,0.3271627244108134,-0.3137761265189877,0.27034289890743,-0.1651698126361759,-0.021621147758988633,-0.21899735822388924,-0.14071054381211276,-0.003882308439886059,-0.19836766237951237,-0.23568685573729226,-0.18861609628049325,-0.21822030732459385,-0.11338730025418871,-0.27034286045756994,1.008517435510005,-0.32272752834912005,0.08365209858687192
Dominica,2017,-0.25418011246741795,-0.21844900799233408,-0.31727336608567913,-0.3856384883483193,-0.30817339566058977,-0.3097897449351672,-0.20298715956549437,0.1890495089909646,-0.3971797634829062,0.3277301116576554,-0.2244457824701775,-0.021621147758988633,-0.21909145780123046,-0.17614571915998398,-0.003882308439886059,-0.23193140533537449,-0.23575251757581447,-0.18865056289969265,-0.2182827826766347,-0.11338730025418871,-0.32773007265982307,1.0574015482445442,-0.32272752834912005,0.23895653209398549
Dominica,2018,-0.2541769701728475,-0.21849070321667913,-0.3178863903607768,-0.4412655714587672,-0.30817339566058977,-0.35462066270736964,-0.20301662938796386,0.118288004320126,-0.4532055387361638,0.47380936616225916,-0.3753328715692094,-0.021621147758988633,-0.2191855573785717,-0.2113481342585208,-0.003882308439886059,-0.26527468077266764,-0.23581817941433672,-0.18868502951889204,-0.21832443291132858,-0.11338730025418871,-0.4738093257695629,1.1818361461829578,-0.32272752834912005,0.2671933347437503
Dominica,2019,-0.2541724145974656,-0.21842816038016152,-0.3160473175354838,-0.36410468955048997,-0.30817339566058977,-0.2319710397928625,-0.20292821992055526,0.31187921984779154,-0.3754916269793141,0.5900759188793044,-0.49542604810237134,-0.021621147758988633,-0.2191855573785717,-0.21193469008684335,-0.003882308439886059,-0.2658302589194613,-0.23581817941433672,-0.18861609628049325,-0.21826195755928776,-0.11338730025418871,-0.5900758773764159,1.2808754094246455,-0.32272752834912005,0.37207288744287564
Dominica,2020,-0.25416816723757973,-0.21838646515581647,-0.3160473175354838,-0.3143317309361429,-0.30817339566058977,-0.23592164787889902,-0.20292821992055526,0.3056435462005733,-0.32536193408349245,0.27034289890743,-0.1651698126361759,-0.021621147758988633,-0.21899735822388924,-0.14442466235912252,-0.003882308439886059,-0.20188562776265598,-0.23568685573729226,-0.18861609628049325,-0.21822030732459385,-0.11338730025418871,-0.27034286045756994,1.008517435510005,-0.32272752834912005,0.08365209858687192
Dominica,2021,-0.2541649798383026,-0.21838646515581647,-0.3160473175354838,-0.31679912166776153,-0.30817339566058977,-0.2388457813795214,-0.20292821992055526,0.301028068832614,-0.3278470091739329,0.27034289890743,-0.1651698126361759,-0.021621147758988633,-0.21899735822388924,-0.14522143744421226,-0.003882308439886059,-0.20264032288937825,-0.23568685573729226,-0.18861609628049325,-0.21822030732459385,-0.11338730025418871,-0.27034286045756994,1.008517435510005,-0.32272752834912005,0.08365209858687192
Dominican Republic,2002,-0.18859274194805634,-0.18974184603075836,0.4287771767081791,-0.436023836419968,-0.30817339566058977,-0.29714887829714787,-0.16538366609436306,0.17725907946692931,-0.4479262349726031,0.7931245905134872,-0.7051575607131605,-0.021621147758988633,-0.20958740048976612,-0.25154901445881545,-0.003882308439886059,-0.3033524381534606,-0.22912067188506738,-0.1591126702458019,-0.18960659608988792,-0.11338730025418871,-0.7931245470717518,1.3459271226267702,-0.32272752834912005,0.5745880597718178
Dominican Republic,2003,-0.18765491736781353,-0.18915811288992748,0.32395002566647846,-0.43426198360399515,-0.30817339566058977,-0.30462379573661036,-0.16550154538424122,0.07731274830197322,-0.4461517545508808,0.7301866645175303,-0.6401481897407686,-0.021621147758988633,-0.20657621401484672,-0.24316450025621494,-0.003882308439886059,-0.29541073399246326,-0.22701949305235541,-0.15897480376900427,-0.18902349280417344,-0.11338730025418871,-0.730186621676769,0.9950698558758027,-0.32272752834912005,0.5364181047527669
Dominican Republic,2004,-0.18672818102798064,-0.19366119711919427,0.18050234529362486,-0.48368701090957794,-0.30817339566058977,-0.3947008378525102,-0.17298688029150402,-0.05276573206477456,-0.49593102243394926,0.5844058354562452,-0.4895693480147685,-0.021621147758988633,-0.20300043007587995,-0.23337827933104419,-0.003882308439886059,-0.28614135122753664,-0.22452434318850994,-0.16469626255610564,-0.19352171815111407,-0.11338730025418871,-0.5844057940074986,0.8403845589492962,-0.32272752834912005,0.4229419336007101
Dominican Republic,2005,-0.18581379586034674,-0.19090931231242012,0.21237960759870342,-0.4597095353461035,-0.30817339566058977,-0.366512958364145,-0.17003989804455016,-0.031626050763402906,-0.47178169476935733,0.5555779376316393,-0.45979265177990336,-0.021621147758988633,-0.19998924360096054,-0.22544899517398392,-0.003882308439886059,-0.2786308351186458,-0.22242316435579798,-0.16245593230814426,-0.190772802661317,-0.11338730025418871,-0.5555778964581608,0.7674524115569962,-0.32272752834912005,0.3863427087733873
Dominican Republic,2006,-0.18491621971342914,-0.18930404617513522,0.1982800492714571,-0.4475268173227025,-0.30817339566058977,-0.34155109903163344,-0.1673286743773526,-0.04915199404354174,-0.45951166039423685,0.6124578271282223,-0.5185446010797511,-0.021621147758988633,-0.201400737261079,-0.23011571566774308,-0.003882308439886059,-0.28305109283041674,-0.22340809193363176,-0.1602845352985817,-0.18916926862560204,-0.11338730025418871,-0.6124577854116161,0.6351373794284071,-0.32272752834912005,0.43993327716573344
Dominican Republic,2007,-0.18402885978259093,-0.1883450560151988,0.18601956376950385,-0.44186487080685144,-0.30817339566058977,-0.33023559575287714,-0.16582571343140615,-0.0646626289260859,-0.4538091334009879,0.6354365862637779,-0.5422796488031943,-0.021621147758988633,-0.20187123514778516,-0.23205154590983845,-0.003882308439886059,-0.28488468637169373,-0.223736401126243,-0.15935393658019772,-0.18821131322764245,-0.11338730025418871,-0.635436544327755,0.5518335638116181,-0.32272752834912005,0.43977176249306227
Dominican Republic,2008,-0.1831211651464586,-0.18826166556650864,0.20257121919714077,-0.4447955375777298,-0.30817339566058977,-0.32404107345193817,-0.16476479982250275,-0.056549344637483394,-0.45676080493698085,0.7018362474022344,-0.6108646893027543,-0.021621147758988633,-0.20488242162270456,-0.2408991305032199,-0.003882308439886059,-0.2932650048591071,-0.22583757995895495,-0.1585956709578108,-0.18812801275825466,-0.11338730025418871,-0.7018362048321821,0.5948454820367041,-0.32272752834912005,0.49407299544516203
Dominican Republic,2009,-0.1821806793885174,-0.19005456021334635,0.16333766559089022,-0.46547999697024967,-0.30817339566058977,-0.3585844614714898,-0.16753496313463936,-0.09346653894683789,-0.4775935146237267,0.6648016498863583,-0.5726111903095166,-0.021621147758988633,-0.2041296250039747,-0.23938153367756,-0.003882308439886059,-0.29182755663803767,-0.22531228525077696,-0.1607670679673734,-0.18991897285009215,-0.11338730025418871,-0.6648016076699376,0.5698823001826648,-0.32272752834912005,0.4610109419493416
Dominican Republic,2010,-0.18122073846706377,-0.18790725615957563,0.1651767384161832,-0.449023263431499,-0.30817339566058977,-0.3310012546580021,-0.16441116195286828,-0.09710109724736019,-0.46101883187765946,0.6953604152822142,-0.6041757213079657,-0.021621147758988633,-0.2044119237359984,-0.2406707804480835,-0.003882308439886059,-0.2930487146198374,-0.22550927076634367,-0.15894033714980488,-0.18777398576335655,-0.11338730025418871,-0.6953603727739975,0.4727495935998908,-0.32272752834912005,0.4388107501906677
Dominican Republic,2011,-0.18025860244988154,-0.18586419016666753,0.20379726774733609,-0.4339573065691667,-0.30817339566058977,-0.3098934716310064,-0.16184728739801843,-0.07198568897801712,-0.4458448938254273,0.6944949814965891,-0.6032818039261737,-0.021621147758988633,-0.20337682838524485,-0.23846445829518267,-0.003882308439886059,-0.29095891461487605,-0.22478699054259893,-0.1568378733786411,-0.1857331242633557,-0.11338730025418871,-0.6944949389966365,0.48914598086654604,-0.32272752834912005,0.44747197451266746
Dominican Republic,2012,-0.17930281867890024,-0.18348756237899896,0.238739651427903,-0.41622324396721533,-0.30817339566058977,-0.2916774449857004,-0.15951917142292488,-0.05030515360328305,-0.4279837271039691,0.6544164444588605,-0.5618841817280122,-0.021621147758988633,-0.20008334317830173,-0.23044844031889677,-0.003882308439886059,-0.28336624534643423,-0.22248882619432028,-0.15497667594187317,-0.1833590608858037,-0.11338730025418871,-0.6544164023416046,0.48129096743182276,-0.32272752834912005,0.4157626064004695
Dominican Republic,2013,-0.17835434938786393,-0.1817780581808514,0.21299263187380107,-0.4048779135102732,-0.29675622830031834,-0.2806620296333459,-0.1578688613646307,-0.07524548225132768,-0.41655708204525677,0.6273790992941675,-0.5339569697313375,-0.021621147758988633,-0.19763675416742976,-0.2247987365405804,-0.003882308439886059,-0.2780149184930858,-0.22078161839274177,-0.1539771439850904,-0.181651401263354,-0.1123969037962138,-0.6273790574350828,0.3572122600697395,-0.30048277201685947,0.3730460133457203
Dominican Republic,2014,-0.1774142019152234,-0.18269535311644278,0.21789682607458238,-0.41702174062947756,-0.28562883676137363,-0.28269549257518733,-0.15751522349499625,-0.07652167073414355,-0.4287879467760946,0.7141910607556371,-0.6236261305462678,-0.021621147758988633,-0.20290633049853868,-0.23882070398205862,-0.003882308439886059,-0.2912963459538226,-0.22445868134998773,-0.15352907793549816,-0.18256770642661968,-0.11140650733823887,-0.7141910180676125,0.40096138020293876,-0.27664910451800884,0.4622021126602925
Dominican Republic,2015,-0.17648417293179758,-0.18119432504002053,0.28900764198591156,-0.4076858367932724,-0.2747564479451964,-0.2578286660825053,-0.1544208921356947,-0.02860379794925944,-0.41938513036246494,0.7809786749704078,-0.692611892630769,-0.021621147758988633,-0.2060116165507993,-0.24708638795210422,-0.003882308439886059,-0.2991254956448137,-0.2266255220212219,-0.15128874768753678,-0.18106829797763946,-0.11041611088026394,-0.7809786316446499,0.5128127041925241,-0.2563904871439858,0.512114184382549
Dominican Republic,2016,-0.17556887063512638,-0.17956821129056308,0.3214979285660877,-0.3974252779958255,-0.22009313701013036,-0.2599358769063596,-0.15406725426606022,-0.010035894328312091,-0.40905103177208557,0.6858704861846731,-0.5943734548455567,-0.021621147758988633,-0.19980104444627808,-0.2321127986070317,-0.003882308439886059,-0.28494270413973816,-0.22229184067875352,-0.1507028151611469,-0.17944393882457754,-0.10546412859038935,-0.6858704437670726,0.5259552347613006,-0.1535084891072806,0.4470156955623712
Dominican Republic,2017,-0.17466934746836732,-0.17869261157931676,0.18234141811891783,-0.39374506018845434,-0.15576290467560613,-0.28048485484363217,-0.15565862467941532,-0.11623398753811927,-0.40534443699433265,0.54390950279787,-0.44774017949436273,-0.021621147758988633,-0.19076748502151986,-0.2105655697991799,-0.003882308439886059,-0.26453344576813165,-0.21598830418061765,-0.15246061274031658,-0.17856928389600574,-0.09952174984253982,-0.5439094617358098,0.19426521762127535,-0.033148468238084934,0.2876491680375734
